Itr,NumTrajs,PolicyExecTime,StdReturn,AverageDiscountedReturn,Average greedy latency,EnvExecTime,Average latency,MaxReturn,Average reward,MinReturn,AverageReturn
143,10000,1.5286014080047607,1.7076501836606837,-6.067759819732691,830.0663003092085,0.9030866622924805,992.663644400722,-2.500552592766388,-6.842641314827308,-11.869774306056275,-6.5579512599866705
144,10000,1.5241045951843262,1.7969562904443286,-5.964121765250497,834.7506307263646,0.9093670845031738,973.4134787354959,-2.4597580869349285,-6.709726532284692,-12.09506746282038,-6.437568600479173
145,10000,1.5156686305999756,1.585875977017298,-5.707168890481293,808.8115340320724,0.9227476119995117,846.9311014531218,-2.356812748956561,-5.843966351895248,-12.292978422242133,-6.174523543618234
146,10000,1.5154099464416504,1.8254978639380817,-6.1010244211616795,829.916988826561,0.9210796356201172,998.8259928823715,-2.3590911597988944,-6.938530992750915,-12.743068828999773,-6.596242364167072
147,10000,1.516270637512207,1.6708196802647277,-6.078184897592192,818.4139215152331,0.9346835613250732,931.0025593964684,-2.452072616538519,-6.40572149953531,-12.167485954133015,-6.575087095085759
148,10000,1.5163462162017822,1.766768323793024,-6.136681752093395,815.3860954262733,0.9404354095458984,905.4794852838598,-2.3270828210492436,-6.303908382187496,-12.35716839669944,-6.635037417505706
149,10000,1.500816822052002,1.7467786521774122,-6.0604965338156,826.7482948196956,0.9269986152648926,919.8553014526667,-2.325159572775907,-6.296936599803457,-12.139076376942189,-6.549162550414462
150,10000,1.5143582820892334,1.734177370439945,-6.516015621496108,831.2746626470293,0.9412047863006592,1084.6866567437116,-2.4422396509722577,-7.574572483271878,-12.489240962942626,-7.037684751720259
151,10000,1.505589246749878,1.738010158330447,-6.318178076703327,832.2839384898731,0.9242360591888428,1052.320429627838,-2.3590911597988944,-7.2621728501053555,-11.964770441697885,-6.827694265455204
152,10000,1.4961793422698975,1.592918217539381,-6.350264792479272,831.1356052861895,0.9233262538909912,918.7837004098102,-2.307233400426308,-6.382240026337551,-12.320777900921895,-6.857662981791206
153,10000,1.5066394805908203,1.7728018527993594,-6.114687542204066,836.0590413754873,0.925213098526001,1064.2054125465884,-2.3168542196875475,-7.3525534287294185,-11.97452965439843,-6.617764482030367
154,10000,1.5206220149993896,1.4810793849199755,-6.189928953790485,821.5896467776844,0.9079432487487793,1037.3073606108692,-2.4773657956213104,-7.206376189901217,-12.163504405235438,-6.68704602215308
155,10000,1.5197196006774902,1.5995063509915546,-5.900548272156322,822.2801099801063,0.913837194442749,932.5733006838934,-2.4822007371288026,-6.424448515490192,-11.950087602223496,-6.378436239268341
156,10000,1.5266993045806885,1.702610245239154,-6.172343726088742,834.5912590171132,0.9134395122528076,895.1957153149197,-2.3158894235273335,-6.170846564248607,-12.245439587141517,-6.67025030153327
157,10000,1.4998881816864014,1.6544148957731828,-6.459956878528382,842.6952731251581,0.9266254901885986,1018.6316888406374,-2.3494810250982017,-7.01865850315551,-12.28549044648625,-6.9831408970866296
158,10000,1.4922873973846436,1.4985165360386745,-5.848864440122387,808.9224796281542,0.930565357208252,825.2090733525005,-2.36537802379972,-5.722406076460078,-11.431647214811308,-6.322382621216152
159,10000,1.517500638961792,1.6482060350480965,-5.90973065704299,812.7085575113978,0.9253675937652588,892.4128359816116,-2.389015396903623,-6.139715705731774,-11.950814777936237,-6.388043247192495
160,10000,1.487109899520874,1.7217875250714305,-6.39879283873953,824.0452878352711,0.9379644393920898,980.053098604818,-2.4418827423857374,-6.798744223199767,-12.80454246898817,-6.919934449554967
161,10000,1.5186078548431396,1.8737711176961462,-6.278615329808355,823.1712878458977,0.9439477920532227,879.4940958775138,-2.01175163781896,-6.080036164373189,-13.037422391199394,-6.796185880198642
162,10000,1.5139613151550293,1.8057019653277293,-6.341544743398993,822.8244597037724,0.9354193210601807,969.6750869954873,-2.3158894235273335,-6.790052492323298,-12.766259210741682,-6.855926829308788
163,10000,1.523045301437378,1.7048100594179842,-5.8757437289905265,808.4100338415283,0.9310271739959717,819.0738190356635,-2.405969182813753,-5.632900311551147,-13.559128783607056,-6.368640072857051
164,10000,1.508558988571167,1.7185503943889628,-5.840463589052419,812.9971513111659,0.9291117191314697,1006.060892800263,-2.301338912683723,-6.985754133345845,-12.068427397569627,-6.322741959152265
165,10000,1.509742021560669,1.6603090369129125,-6.358220186091749,830.4411724809511,0.9338562488555908,1037.278798993552,-2.5495463636917823,-7.247032364307229,-12.274492538153387,-6.871906803459929
166,10000,1.4963624477386475,1.6270711594397813,-5.787622073611434,812.6472004841532,0.9316401481628418,892.3605846036639,-2.3765982304238618,-6.204357282961979,-12.210515928437424,-6.264010310932626
167,10000,1.5074067115783691,1.604936224029265,-5.859724745803404,817.4406115380423,0.9164140224456787,921.6815154903956,-2.415165299692366,-6.413756710944039,-12.608161954133816,-6.335954062248612
168,10000,1.493335485458374,1.7281479002888571,-6.2693767092208565,835.0969399143082,0.931218147277832,998.1706439179667,-2.3158894235273335,-6.896870027605528,-12.13415760114955,-6.777496006265306
169,10000,1.513162612915039,1.7121297606306292,-5.856603521183893,822.8863866427557,0.9170796871185303,978.4706229758452,-2.372140556482993,-6.728253130739226,-12.17840130583698,-6.333628184695405
170,10000,1.4986882209777832,1.550967248076149,-5.734291509585161,813.1252427008629,0.9147870540618896,794.7983178311266,-2.588892137010882,-5.509687643368353,-11.937089493131184,-6.2035745059168
171,10000,1.5201492309570312,1.5604643877863331,-6.349596277879454,837.6817813008716,0.9189789295196533,942.1219163146399,-2.3590911597988944,-6.484291144072393,-11.692637984536393,-6.869890192886147
172,10000,1.518049716949463,1.4958924856310063,-5.792900348912005,814.9787658923285,0.9085042476654053,920.9061518883841,-2.492611268496827,-6.3696834717368045,-12.356487019399312,-6.270522949989024
173,10000,1.4987585544586182,1.7549903187745506,-6.390068930104029,846.5803776403698,0.9104409217834473,991.9027518235152,-2.3727019857753597,-6.862295477478043,-12.109216172771122,-6.901984310551386
174,10000,1.511824607849121,1.5197093990481274,-5.921750066990848,813.7608174046243,0.9248218536376953,929.348183095793,-2.449322648974994,-6.444918332153343,-11.502375078164976,-6.409742553766892
175,10000,1.5104401111602783,1.580092330534406,-6.217554028990247,823.6387896697454,0.9188284873962402,909.5389939021657,-2.4392996576740344,-6.336054857974323,-11.720779426009281,-6.715074672916006
176,10000,1.5160918235778809,1.7199877067298146,-5.918203538340478,811.9112399815288,0.9283754825592041,922.9387528564591,-2.307233400426308,-6.456642501006812,-11.977550895262082,-6.404326007736294
177,10000,1.5195741653442383,1.7762981620370164,-6.2290149433253434,824.4153970672744,0.9337234497070312,1012.5962571318108,-2.2790163498866933,-7.053578267423637,-12.663598417976328,-6.737058966997903
178,10000,1.5193326473236084,1.7243469705140044,-6.119516382888303,818.2251617243495,0.9354438781738281,931.6651305620737,-2.359807920736162,-6.489105322927344,-12.27283543689557,-6.6132708778931715
179,10000,1.504718542098999,1.694277034995547,-6.369875864420367,824.0864513632501,0.931119441986084,993.8893479960714,-2.4243203850390964,-6.936045496445164,-12.507102126922842,-6.887699223086292
180,10000,1.484375,1.6744080883332575,-5.995253731736747,818.8055095951762,0.925555944442749,967.6073571464565,-2.449448165332152,-6.787624796151903,-13.216906477839917,-6.480432030817787
181,10000,1.5096571445465088,1.6997927596956106,-6.348587924870746,834.0096644478389,0.9101183414459229,947.5865402258001,-2.443920574257868,-6.630770798484154,-12.019317539448087,-6.851718873540034
182,10000,1.5095102787017822,1.8435816713874336,-5.976498139583792,837.7566434586253,0.91597580909729,850.4977543998529,-2.498654579949103,-5.912496947242729,-12.068778010329623,-6.4578750656548
183,10000,1.4821324348449707,1.4167198698955925,-5.909462732666625,814.6005842120444,0.9096903800964355,888.6696063362338,-2.639176866299447,-6.15603282522243,-11.231047336020229,-6.388756852235501
184,10000,1.5099201202392578,1.7283366231953559,-6.054270600451981,834.4375693661689,0.9116675853729248,847.6924270066941,-2.3126856466140056,-5.853347692328508,-12.406020769865417,-6.549630986022251
185,10000,1.489356279373169,1.7620905478971483,-6.009183393141687,832.9208023745946,0.9091899394989014,1012.7835036028426,-2.3719635634208065,-6.962022762517317,-12.09737791138686,-6.500385945530615
186,10000,1.5025477409362793,1.636885931526973,-6.203268308441974,826.6693164420128,0.9249484539031982,1065.4188354746764,-2.4289067363652452,-7.449466616326697,-12.125047662192149,-6.699603557472454
187,10000,1.5175158977508545,1.7092141917743937,-6.110328728322405,823.9689654799189,0.941464900970459,980.606826030614,-2.3677252682514487,-6.827686894619214,-13.275069395394477,-6.615139561637348
188,10000,1.5068359375,1.7447880413910302,-6.518348737383812,830.9057779052733,0.9326910972595215,1000.7621240893036,-2.3269108130737597,-6.983524246005451,-13.208680557616475,-7.043496773982124
189,10000,1.5132906436920166,1.714599366309633,-6.157428093136229,819.8354050681114,0.9371123313903809,924.6620509591321,-2.3995508335305478,-6.420604665399237,-12.047022959187256,-6.663176728119396
190,10000,1.4915475845336914,1.6622918964663063,-6.609361269021127,835.6509740737234,0.9347410202026367,1057.0176221620832,-2.2348632774236963,-7.3381960676562175,-13.271804334900358,-7.146336287492138
191,10000,1.5001959800720215,1.6822148773777996,-6.189050309533087,821.6448996340887,0.9174802303314209,1000.5244064193452,-2.307233400426308,-6.952881141477462,-13.016455604318114,-6.6937621742076345
192,10000,1.5134716033935547,1.6217824556734735,-6.150653552956755,822.7456629694939,0.9253771305084229,1003.8206434463881,-2.375593488464832,-6.967845527411194,-12.117823840952395,-6.644675646663082
193,10000,1.5104765892028809,1.7605255169347243,-6.110513140891453,832.3950975011962,0.9112608432769775,844.7788592981011,-2.4542833511995665,-5.772534996785169,-12.171912617646095,-6.6104489805459306
194,10000,1.5018527507781982,1.7048105514897254,-6.189228102072005,835.3055511929376,0.9224758148193359,1019.6236413864764,-2.453424763520273,-7.101424900937613,-11.95656749185436,-6.684581766937887
195,10000,1.5375161170959473,1.5580098537491984,-6.109672623886338,824.8949896982056,0.9069325923919678,935.5137812319617,-2.4345242511483596,-6.5026086240096195,-11.829742861133703,-6.60920295721847
196,10000,1.5079705715179443,1.5561317899554539,-6.116592274456822,824.1150951144491,0.9068400859832764,961.2783573372405,-2.5042862553477994,-6.721013380578379,-11.83043048006024,-6.612286500896373
197,10000,1.5170361995697021,1.6280876580452002,-6.168191041429841,834.9245151985849,0.9074804782867432,966.2333670280728,-2.3738144913323223,-6.6639646176512946,-12.63002774589934,-6.667729873324609
198,10000,1.529660701751709,1.5954968913646148,-5.703959359949923,822.7029683296475,0.9058849811553955,852.3817883373371,-2.4786466153436666,-5.8330124012527245,-11.885497665835151,-6.1614065519439585
199,10000,1.5127570629119873,1.491532204045639,-6.165241321329734,816.2616077261788,0.9149668216705322,922.0740322407585,-2.4888475036068,-6.439277630111039,-12.819409528635939,-6.667825787021007
200,10000,1.4939398765563965,1.5458270534235747,-5.927427287798352,808.0395399518421,0.9320797920227051,981.5118132484163,-2.375608276451012,-6.892625794943732,-12.057045407175226,-6.402148876839459
201,10000,1.5094304084777832,1.6053702765711546,-5.936986023560062,810.2862107815743,0.9304273128509521,976.337130683719,-2.405776774428763,-6.812035842059845,-11.560399576869296,-6.424096201653716
202,10000,1.5220496654510498,1.8043607862053785,-6.076003910266603,815.5259440092631,0.9405660629272461,925.1892712262426,-2.3576417685794016,-6.437890692539587,-12.821026297141152,-6.572771719516155
203,10000,1.512430191040039,1.8725740596068237,-6.249988496696432,823.0113153248105,0.9336669445037842,916.0308397171292,-2.3158894235273335,-6.316025981180663,-13.162944156946443,-6.7571525187220205
204,10000,1.5189969539642334,1.6537678721065285,-6.909769227099149,834.7744555649349,0.9471724033355713,988.2892508369907,-2.378233902106183,-6.8381162129000295,-12.427861216910163,-7.463764260390728
205,10000,1.5354630947113037,1.8059483190566772,-6.020428952161724,815.9200574349812,0.9280204772949219,904.8816536010034,-2.366382539745792,-6.295406385070069,-12.391918886333434,-6.505456774933632
206,10000,1.499788522720337,1.7599522347182264,-6.29491516399603,827.3594725955282,0.9397015571594238,922.2265417185865,-2.307233400426308,-6.350034334787928,-12.502154952250901,-6.806533049403716
207,10000,1.5022780895233154,1.7987241046561249,-5.912472402046813,823.666580399595,0.9253764152526855,888.3388852094214,-2.3658918577972767,-6.106554848962362,-11.75765569729939,-6.393605096811251
208,10000,1.4967331886291504,1.6547154627170784,-6.244289716585656,824.1345071806227,0.9317135810852051,977.5406202663149,-2.428906736365245,-6.901866273375177,-11.827464192410979,-6.744340785812608
209,10000,1.5121686458587646,1.5670417168173802,-5.760941548362985,816.0080921069826,0.9171769618988037,850.0404355117988,-2.452842142111587,-5.8527511786131665,-11.97037575167384,-6.233590925518253
210,10000,1.490767240524292,1.5991601642434967,-5.696128078421505,819.9734775992665,0.9089910984039307,904.9453819426428,-2.3799483572777533,-6.295822387974546,-11.943259993410466,-6.161942676726936
211,10000,1.517577886581421,1.676023435785796,-6.011750428091818,832.9970887376649,0.9034535884857178,934.7557755335398,-2.5888921370108826,-6.448269618308473,-12.71517037698501,-6.496846413450755
212,10000,1.5161516666412354,1.7156559189395497,-6.365239694585228,844.1775662090573,0.9214169979095459,1062.8744388193347,-2.467558899433582,-7.4370445586210145,-11.808002829729851,-6.878361596610509
213,10000,1.5079922676086426,1.5998469151817045,-5.880300387801673,814.2048153304372,0.9230897426605225,944.1373363778822,-2.1838370725771643,-6.543559998444773,-12.378443881885124,-6.368046783123174
214,10000,1.5117042064666748,1.5753655642996545,-5.677558806365269,810.6602163538251,0.9182217121124268,848.821618224324,-2.3829122896032247,-5.869481803672513,-11.265517370505087,-6.134685343570784
215,10000,1.5269694328308105,1.5163568061976473,-6.743925690618772,845.0642794603892,0.9184601306915283,973.110412467684,-2.5394660922122756,-6.7370782065784995,-12.006459420978926,-7.2801821060108605
216,10000,1.5143561363220215,1.5322842717708658,-6.060036650715012,810.7074956598418,0.9327297210693359,888.3396032632746,-2.5713431190402383,-6.230471379312949,-12.094287468072185,-6.55492172631987
217,10000,1.5239207744598389,1.707711554567358,-5.920354525529106,812.5542243880817,0.9257609844207764,928.4458846792683,-2.312212718545246,-6.446203112677446,-12.257693549042504,-6.405356369775557
218,10000,1.4942069053649902,1.6110183875357698,-6.444396811845704,825.1183391159874,0.92649245262146,1012.8100687637902,-2.5155079447252042,-7.079795234003302,-12.427561199516457,-6.959037737083374
219,10000,1.50911283493042,1.8384003906352877,-5.90472633648482,825.4780578150884,0.9268276691436768,957.7972644777162,-2.315889423527334,-6.603005079701736,-12.381143266616112,-6.38764921931615
220,10000,1.4790089130401611,1.6356911991014866,-6.389006170290085,830.1992130282539,0.9386420249938965,938.5603901711572,-2.4289067363652452,-6.544483893098903,-12.26659854302677,-6.901055406922913
221,10000,1.516273021697998,1.823640075204368,-6.2335335927936795,828.4942237505912,0.9311151504516602,1019.5005685234042,-2.3126856466140056,-7.161169692528048,-12.424538374033824,-6.7422545136407095
222,10000,1.5005583763122559,1.7219574084049913,-6.302564213700326,830.7840881655557,0.9256596565246582,968.3849940681512,-2.3158894235273335,-6.749929969862927,-13.514447504493692,-6.808032840090321
223,10000,1.500753402709961,1.7037280639616554,-6.026268398168952,821.5880564553125,0.9234576225280762,983.7993505911119,-2.3484635163140957,-6.821597885224638,-12.4833842738192,-6.513305272078838
224,10000,1.4997265338897705,1.5729065862109952,-5.7610154978887405,809.6864307372774,0.9158856868743896,831.7589494750814,-2.4097834541028185,-5.751783589709883,-12.174494304011773,-6.220058731275062
225,10000,1.5123002529144287,1.6137983170611723,-5.696482461822898,820.8875084067618,0.8959999084472656,886.1150837502805,-2.4219640318959756,-6.138951274306902,-11.785268959861986,-6.148408724102442
226,10000,1.4984700679779053,1.6425025683180339,-5.962421124809147,825.5065939479009,0.906602144241333,956.9960854476165,-2.3792399008885345,-6.5788738444019765,-12.235960435574839,-6.448903888844403
