PolicyExecTime,Itr,Average reward,NumTrajs,Average latency,EnvExecTime,AverageReturn,AverageDiscountedReturn,MaxReturn,Average greedy latency,MinReturn,StdReturn
1.2372205257415771,390,-11.28146924830799,5000,574578095.5292796,0.40358829498291016,-11.28146924830799,-10.419862011501065,-6.818658582308754,420443996.4672509,-18.586533763314762,2.9178325224900936
1.242807149887085,391,-11.222278558524245,5000,559280904.9136701,0.4016144275665283,-11.222278558524245,-10.368097932008737,-6.392627346402031,420443996.4672509,-18.390310228250268,2.907350937721566
1.2430548667907715,392,-11.236122697709805,5000,558081039.4386934,0.40105438232421875,-11.236122697709806,-10.379195218254726,-6.33618869072944,420443996.46725076,-17.73595231059102,2.904673874535418
1.2422215938568115,393,-11.282252193508562,5000,574574532.8710135,0.39960336685180664,-11.282252193508562,-10.418187672943661,-6.5521255550932445,420443996.4672509,-18.390310228250268,2.923442584956741
1.2443785667419434,394,-11.372925090539395,5000,608139742.3340526,0.40062785148620605,-11.372925090539395,-10.495519013300104,-6.450902595899144,420443996.46725076,-17.765148370373023,2.94632893923215
1.1988675594329834,395,-11.486520831502109,5000,576565643.3198001,0.3983724117279053,-11.486520831502109,-10.59230010339758,-6.5354612956265745,420443996.46725076,-17.73595231059102,3.0096324096879123
1.2371249198913574,396,-11.621782621145504,5000,601447052.2385352,0.39780378341674805,-11.621782621145504,-10.707861116232795,-6.612173050093786,420443996.4672509,-17.499993271696958,3.0468814728020335
1.197880744934082,397,-11.789298441672285,5000,604813545.0431932,0.39064955711364746,-11.789298441672285,-10.85103845351398,-6.389550772475466,420443996.4672507,-17.499886062515873,3.1076776474202807
1.2292723655700684,398,-11.979313647326364,5000,594757902.0257483,0.39029383659362793,-11.979313647326363,-11.013172416518296,-6.97854574649805,420443996.4672507,-17.499886062515873,3.187183050223841
1.2041890621185303,399,-12.13738688601848,5000,645108330.1735584,0.3840806484222412,-12.13738688601848,-11.147899921900276,-7.085761452928869,420443996.46725076,-17.499993271696958,3.2528933113968956
1.2332828044891357,400,-12.250853176955836,5000,648470352.3116523,0.38323163986206055,-12.250853176955834,-11.244314871240622,-7.221681776294012,420443996.4672507,-17.499993271696958,3.281320649717548
1.2142276763916016,401,-12.380648235567882,5000,648475459.7946095,0.38077259063720703,-12.380648235567882,-11.354395951430353,-7.361292077622044,420443996.46725076,-17.499993271696958,3.3425378644198465
1.2273516654968262,402,-12.472127270820314,5000,648477747.4774657,0.3791518211364746,-12.472127270820314,-11.431987973431227,-7.342811545020157,420443996.4672507,-17.499993271696958,3.376472705941263
1.2432777881622314,403,-12.532546463197892,5000,661911138.8212764,0.39243316650390625,-12.532546463197892,-11.483063880144924,-7.3948936587772245,420443996.4672507,-17.499993271696958,3.4040255467023517
1.236208438873291,404,-12.562097227873332,5000,655198319.7417476,0.37885212898254395,-12.562097227873332,-11.508070840700293,-7.165255513826649,420443996.46725076,-17.499993271696958,3.4149963415212086
1.2213408946990967,405,-12.564920014794302,5000,661911599.1258073,0.3729104995727539,-12.564920014794302,-11.510628007752356,-7.469258696825853,420443996.46725076,-17.499993271696958,3.398929465986482
1.2229549884796143,406,-12.504620994516461,5000,655197295.0661442,0.3794553279876709,-12.504620994516461,-11.460185345466009,-7.421720067873847,420443996.46725076,-17.499993271696958,3.3929004189727183
1.2323987483978271,407,-12.495415581047011,5000,651837505.7200451,0.37966299057006836,-12.495415581047011,-11.45262581650142,-7.517681937617526,420443996.4672507,-17.499993271696958,3.371696280476785
1.2468583583831787,408,-12.414621509448219,5000,641770332.1884588,0.3813018798828125,-12.414621509448219,-11.384851321052656,-7.219193166920669,420443996.4672509,-17.499993271696958,3.3269414647251496
