EnvExecTime,NumTrajs,Itr,AverageDiscountedReturn,StdReturn,PolicyExecTime,MinReturn,Average latency,AverageReturn,Average reward,Average greedy latency,MaxReturn
0.9539873600006104,10000,444,-5.618102115986832,1.28479105806159,2.470743417739868,-10.403391707187415,930.9747463612392,-6.07219436217637,-6.510759737852054,828.142178067439,-2.688789333258487
0.942007303237915,10000,445,-5.715941402787024,1.400386664528619,2.4595253467559814,-10.918245853062203,856.7309524773378,-6.168166882392133,-5.9495375589883155,832.7235582413809,-2.4151652996923665
0.9795684814453125,10000,446,-5.636157449761831,1.4306594410522229,2.4507851600646973,-10.526497540495585,945.3298326089805,-6.0897296770633575,-6.5467268360706505,836.7251630860737,-2.509775388990261
0.9534938335418701,10000,447,-5.006663923734992,1.2814494762069288,2.476356267929077,-10.403391707187415,789.2727835997009,-5.419539398203727,-5.4495248953664985,808.1788909445218,-2.3296369283328575
0.9368691444396973,10000,448,-5.377294640257803,1.4287103015966693,2.5024561882019043,-10.708552088055335,860.7147505138887,-5.79819926862508,-5.933204202565697,825.3345871700968,-2.415165299692366
0.9558470249176025,10000,449,-5.407472811135267,1.3781780825693284,2.4853389263153076,-10.57769156351758,905.2411601471521,-5.84185276975952,-6.2300514817236285,823.9621630131994,-2.3296369283328575
0.9494493007659912,10000,450,-5.745018908517721,1.338092829123392,2.489393949508667,-10.526497540495585,948.8858940011243,-6.20694378531165,-6.6750639119101445,830.4725251682554,-2.531537573336158
0.9453527927398682,10000,451,-5.335187697605457,1.3286347927902762,2.487455368041992,-10.526497540495585,757.2609557730347,-5.764693532989048,-5.233857822125265,817.5321451453073,-2.415165299692366
0.9545769691467285,10000,452,-5.273082074106943,1.29543797971773,2.4922032356262207,-9.916512809804226,814.8530200986318,-5.695263224759888,-5.6633351618778995,813.9419626123972,-2.4151652996923665
0.9453625679016113,10000,453,-5.475227857370557,1.302284147100238,2.4617114067077637,-10.526497540495585,924.4123843894113,-5.913415458742748,-6.338749973393685,820.0955156160355,-2.561538442019798
